generated,src,tgt,id,label
"In 38 matches leh, they got 13 matches no score at all, only in 9 matches leh, score more than one ball leh.",They failed to score in 13 of their 38 games and found the net more than once on only nine occasions.,在 38 场 比赛 中 ， 他们 有 13 场 没有 得分 ， 仅 在 9 场 比赛 中 进球 超过 一粒 。,b3c5c65c-0c3e-493d-9a6e-d57386983d35,
定期 直航 的 开通 将 进一步 促进 双边 经贸 往来，为 中国 西部 地区 的 游客 赴 中东欧 旅游 提供 更 多 便利。,It is expected that the opening of the regular direct route will further promote the bilateral economic and trade communications between the two regions and facilitate tourists from western China to Central and Eastern Europe.,定期 直航 的 开通 将 进一步 促进 双边 经贸 往来 ， 为 中国 西部 地区 赴 中东欧 旅游 的 游客 提供 更 多 便利 。,a60499a8-8580-434b-ab0d-5b26463ed5b5,
"According to Sweden's daily news report lor, Sweden's big cities got one-hand housing rental market very fiery leh!","There is a flourishing new housing rental market in cities across Sweden, Svenska Dagbladet recently reported.",据 《 瑞典 日报 》 日前 报道 ， 瑞典 各 大城市 一手 房 租赁 市场 火爆 。,f443942c-ea46-4da6-b3f6-d19ea4c9e7ac,
"He concede dat some athletes dat bothered by dat water, but he say dat is result of efforts to clean dat pool.","He conceded that some athletes were bothered by the water, but said that was a result of efforts to clean the pool.",他 承认 有些 运动员 对 池水 感到 担忧 ， 但 表示 那 是因为 对 跳水池 进行 清洁 工作 所致 。,70de60d7-6805-44ae-823d-f88e6b6c444e,
This match 是 德利 城队 在 league 中 取得 的 最大 胜利， 为同 科克 城队 的 一决雌雄 奠定 了 坚实基础。,It was Derry's biggest win of the campaign and perfect preparation for the showdown with Cork.,本场 比赛 是 德利 城队 在 联赛 中 取得 的 最大 胜利 ， 为同 科克 城队 的 一决雌雄 奠定 了 坚实基础 。,1a7d08ae-5e71-413c-bb9b-f90538fe28bd,
"The gunman 在 firing shots 后 fled, 现在 is being hunted by police.",The gunman fled after firing the shots and is being hunted by police.,开枪 者 在 行凶 之后 逃走 ， 目前 警方 正在 进行 追捕 。,6d75eb10-609d-47c1-a755-daa1228e228d,
"The notice 里面 posted 了 inside the park. 相关的 related 事情是 guardian 的 poor care 导致的 safety accidents, 所以 park 不会负责。","The park shall not be held responsible for any safety accidents that took place due to personal reasons or poor care of the guardian, and a related notice was posted inside the park.",因 本人 原因 或 监护人 监管 不 到位 发生 安全事故 的 ， 园方 是 不 负责 ， 园内 也 张贴 了 相关 提醒 。,14aa4f6e-c0e9-4a1b-9971-1d81693330dc,
"After snatch Olympics medal in Fiji, celebratory atmosphere super duper la!",Extraordinary scenes of celebration have erupted after Fiji won its first-ever Olympic medal.,在 斐济 夺得 其 首枚 奥运会 奖牌 后 ， 欢庆 场面 非同寻常 。,79627cac-f65e-4fa7-a175-82de5a5d1f95,
"After dat, dis Welsh swimmer say, ""I rather dis be one clean fight.""","""I would've preferred it to have been a completely clean Games,"" the 20-year-old Welsh swimmer said afterwards.",事后 这位 来自 威尔士 的 20 岁 游泳 选手 表示 ： “ 我 宁愿 这是 一场 完全 干净 的 比赛 。 ”,d2b9b38c-fb96-4ea1-9f3a-2f8f405ca2f3,
At 菲尔 普斯 触及 金牌 的 那一刻，CBC 的广播 沉寂 了 下来 时。,"In the immediate moments after Phelps touched for gold, CBC's broadcast fell silent.",在 菲尔 普斯 触及 金牌 时 的 那一刻 ， CBC 的 广播 沉寂 了 下来 。,0d16875a-8b94-4cc9-98ae-682d37fe055c,
"That ah imbalance leh highly paints a distorted picture, leh.",That imbalance paints a highly distorted picture.,这种 不 平衡 现象 反映 出 一种 高度 失 真的 画面 。,13d8fe88-5585-4721-b2c0-4c643d1bf502,
而 糖尿病 性 腹泻，通常表现为顽固性腹泻，化验大便 多不伴 感染， 但 腹泻次数明显较多，最多可达每天20多次。,"And for diabetic diarrhea, it is mostly expressed in refractory diarrhea without obvious abdominal pain and with assayed excrements that do not accompany infection in most cases, but the number of diarrhea is significantly increased, up to 20-plus times a day.",而 糖尿病 性 腹泻 ， 多 表现 为 顽固性 腹泻 ， 无 明显 腹痛 、 化验 大便 多不伴 感染 ， 但 腹泻 次数 明显 较 多 ， 最多 可达 每天 20 多次 。,b9193826-1cd5-48a7-bcdf-738253f4d3a1,
"She say: ""Once dis law pass, society got more transparent and fair, economy work better also, maybe Korea economy grow faster too lah.""","She said, ""Once the law is put into force, the social transparency and fairness will be more or less improved and the efficiency in economy will increase, too. Therefore, the economic growth of S. Korea will speed up.""",她 说 ： “ 一旦 这部 法律 施行 ， 社会 的 透明度 和 公平性 都 将 有所 提升 ， 经济 的 有效性 也 将 增加 ， 韩国 的 经济 增速 也 可能 因此 提升 。 ”,0b5dc13d-d2ba-4b84-88f7-8920287003cb,
"Russia has 一直以来 known to distort 或者 misstate events 以 serve political ends, 特别是在 Ukraine's 还在进行中的 conflict.","Russia has been known to distort or misstate events to serve political ends, particularly within the fog of Ukraine's still-ongoing conflict.",俄罗斯 为 政治 目的 而 扭曲 或 谎报 事件 已 为人所知 ， 尤其 是 在 乌克兰 仍 持续 冲突 的 迷雾 中 。,ee50af2e-3252-44e2-8096-76e904378091,
“没有 任何借口，” 他 这样 写道。,"""No excuses,"" he wrote.",“ 没有 任何借口 ， ” 他 这样 写道 。,a654b718-a34f-4213-ae5c-34cfa844f104,
"Until recently, the referendum initiative 有很多 support - 人们在 collection of signatures phase 期间移动得非常 unprecedented.",Until recently the referendum initiative had plenty of support - people moved in unprecedented numbers during the collection of signatures phase.,直至 最近 ， 公民投票 的 倡议 还 得到 大量 支持 ， 在 收集 签名 的 阶段 ， 动员 起来 的 人数 达到 了 前所未有 的 规模 。,f00e9da8-8e44-4fa1-8403-d1b02cf46517,
"Maybe we no always have energy lah, cannot call out, or we too speechless and dumbfounded, nobody else seem notice also.",Maybe we don't always have the energy to call it out or we are too speechless and dumbfounded that no one else seems to have noticed.,或许 我们 总是 没有 力量 去 承认 ， 或者 我们 是 如此 默然 无语 和 目瞪口呆 ， 以致于 似乎 无人 注意 得到 。,1b959244-e3b6-4146-bfa7-7dfcf039ff38,
"On Morata Island, we fold towards South ah, we go ah, already at the land and nearby islands, we just la go la go, roam around freely leh.","At the small island of Molat we turn south again, hopping between mainland and nearby islands in seemingly haphazard fashion.",在 名为 莫拉 特 的 小岛 上 ， 我们 再度 折向 南方 ， 在 陆地 和 附近 岛屿 之间 即兴 徜徉 。,500426e7-50cc-46a2-8876-effb9d02a0a5,
"But, Japan's 时事通讯社 report on Thursday say, 安倍 plan on Monday 按惯例 go 靖国神社献祭品 to commemorate the anniversary.","However, Abe plans to send a ritual offering to the Yasukuni Shrine to mark the anniversary on Monday, Jiji reported on Thursday.",不过 ， 日本 时事 通信 社 周四 报道 说 ， 安倍 计划 在 周一 按 惯例 向 靖国神社 供奉 祭祀 品以 纪念 该 周年 纪念日 。,70060f07-a335-4ab6-8542-a3c6cbc11f6c,
"But not in China, lar.",But not in China.,在 中国 却 并非如此 。,9e8041fb-30e4-4af2-ab05-3c72ad551249,
"General Prayuth 说这星期的炸弹袭击 ""hurt the hearts"" of 泰国 people.","General Prayuth, who has led the junta since a 2014 coup ousted a civilian government, said this week's bombings ""hurt the hearts"" of Thai people.",巴育 将军 自 2014 年 泰国 一场 政变 推翻 了 民选 政府 之后 就 一直 领导 着 军人 集团 ， 他 说 本周 的 炸弹 爆炸事件 让 泰国 人民 “ 伤心 ” 。,f5cc939c-1eab-4bc8-9bb9-04aa153895fb,
The school 也 called 警察 因为 I did not pick up my daughter for 40 minutes.,The school also called the police because I did not pick up my daughter for about 40 minutes.,学校 还给 警察 打 了 电话 ， 因为 将近 40 分钟 过去 了 我 还 没有 去 接 女儿 。,161f9740-69e2-4370-8c21-33ca9fe20144,
"Until 最近, the referendum initiative had 很多 support - people 在 signatures 收集 phase 里 moved in unprecedented 数量.",Until recently the referendum initiative had plenty of support - people moved in unprecedented numbers during the collection of signatures phase.,直至 最近 ， 公民投票 的 倡议 还 得到 大量 支持 ， 在 收集 签名 的 阶段 ， 动员 起来 的 人数 达到 了 前所未有 的 规模 。,5dde2eb6-1288-476e-b931-5acdcaabb7a0,
"Beijing lar hua bao chang tai jia, but weather still hot. Citizens must take proper precautions before going out, leh.","Beijing will encounter showers or thunderstorms today (August 12), but the weather will remain hot. Citizens should take proper precautions before going out.",今天 （ 12 日 ） ， 北京 有 阵雨 或 雷阵雨 ， 天气 依然 闷热 ， 出行 请 注意 防范 。,8a721717-d522-49c0-995d-bfbc92c3b91e,
"Next day, he upload video onto internet, remind everyone driving, pay attention to condition under car, many people give thumbs-up to his practice.","The next day, he uploaded the driving video onto the Internet to remind drivers that they should pay attention to the condition under their car during driving, and many netizens gave a thumbs-up to his practice.",次日 ， 为 警告 司机 驾车 时应 注意 车 下方 的 情况 ， 他 将 该段 行车 记录 传到 网上 ， 不少 网友 纷纷 为 他 的 行为 点赞 。,6b6a84f9-7efb-4cde-b35f-e7d8a697ba0d,
"标志着季节开始, Scottish Gamekeepers Association (SGA) 说 grouse shooting 比 Edinburgh festivals 维持更多工作。","Marking the start of the season, the Scottish Gamekeepers Association (SGA) said grouse shooting sustained more jobs than the Edinburgh festivals.",在 为 松鸡 狩猎 季节 开幕 致辞 时 ， 苏格兰 猎场 看护人 协会 表示 ， 松鸡 狩猎 与 爱丁堡 各大 节日 相比 能 维持 更 多 的 工作 机会 。,f39f8e75-2927-476e-b1b3-14f4ff6f4187,
穆沙希德说，文化认同 is the 基础 for “丝绸之路经济带” 的繁荣发展。,Mushahid: Cultural identity is the base of the prosperity and development of the Silk Road Economic Belt,穆 沙希德 ： 文化 认同 是 “ 丝绸之路 经济带 ” 繁荣 发展 的 基础,a7ffdc01-2ea4-4e68-bfcd-ffe15adc9f60,
"Russia lor, always want to create trouble leh, Seleznyov say Russia practice 是一个 provocation.","Ukrainian Chief of the General Staff and Press Secretary Seleznyov lambasted the practice of Russia as ""provocation"".",乌克兰 总参谋长 新闻 秘书 谢列兹尼奥夫 批评 俄方 的 做法 是 “ 挑衅 ” 。,98cafa19-4624-4dc4-96a4-a6c0da38257a,
"By 2025, UK power supply gonna be super tough leh, leading to big gap in electricity supply, gotta find new way lah!","According to the prediction of the UK's Energy White Paper, there will be only one nuclear power station still in service in the UK by 2025, leading to major gaps in electric power supply.",据 英国 《 能源 白皮书 》 预测 ， 到 2025 年 英国 将 只有 一个 核电站 仍 在 运行 ， 届时 电力供应 将 面临 重大 缺口 。,8feda061-c8a8-485c-8eb0-1736eae29fc4,
"China lor, she lose time leh, few hundred years ago, but now she back to world stage leh, more powerful leh.","Though China has experienced a lost time in the past few hundred years, yet now she has returned to the world stage in a more powerful manner.",虽然 过去 几百年 里 中国 经历 过 一段 失落 的 时光 ， 但 现在 已经 重回 世界舞台 ， 而且 是 以 一种 更 强大 的 方式 。 ”,d72114e1-31c9-4aef-be33-0ed301d29059,
杜特 对戈 表示 强烈不满，甚至威胁 要在当选总统一后 断绝与美国的关系，因為 德堡 的干预。,Duterte expressed his strong dissatisfaction with Goldberg's interference in the presidential election and even threatened to sever the relationship with the US after he is elected as president.,杜特 尔特 对戈 德堡 干预 选举 表示 强烈不满 ， 甚至 威胁 要 在 当选 总统 后 断绝 与 美国 的 关系 。,40630d39-559f-4a93-bf35-42796fed0040,
明日 上午 10 时，西安市 公安局 在 火车站 广场 举办 征求 市民 意见 的 活动， 与 市民 现场 互动 沟通。,"At 10 o'clock tomorrow morning, the Municipal Public Security Bureau of Xi'an will solicit opinions from citizens and conduct on-site interactive communication with them.",明日 上午 10 时 ， 西安市 公安局 在 火车站 广场 举办 征求 市民 意见 的 活动 ， 与 市民 现场 互动 沟通 。,4e7095a7-7e4e-4dc1-ba17-9686d371ed6c,
"Lah, France's 内政部长 Bernard Cazeneuve gonna check 安保 situation 对 la weekend, leh!",Interior Minister Bernard Cazeneuve is to inspect security arrangements on Saturday.,法国 内政部长 伯纳德 · 卡泽纳夫 将 于 周六 对 安保 情况 进行 检查 。,0741d3a2-09d3-4d24-b6cd-a7b53e7b5643,
